,customer_id,probability,predicted
5993,9046-DQMTP,0.10569008837665525,0
1181,9591-YVTEB,0.30679594867134113,0
5086,9978-HYCIN,0.3555883481636682,0
1465,4342-HFXWS,0.10313201647068797,0
5712,3594-IVHJZ,0.4951010367437619,0
106,0980-PVMRC,0.40740116404200977,0
6491,1299-AURJA,0.005870917171212783,0
4264,8644-XLFBW,0.8912909656332908,1
2477,0265-EDXBD,0.716883944455095,1
2835,2034-GDRCN,0.8907803628076962,1
1526,5306-BVTKJ,0.16160070097817272,0
802,6537-QLGEX,0.650794183615984,1
1505,4957-TIALW,0.21501619121555574,0
3944,7024-OHCCK,0.8916793728702647,1
6560,2384-OVPSA,0.037159211894775716,0
6781,5848-FHRFC,0.00803342632425094,0
6150,3146-JTQHR,0.13359776182269031,0
135,1260-TTRXI,0.6817207620148005,1
5657,2565-JSLRY,0.5150827020080805,1
4381,9274-UARKJ,0.7969123518899455,1
4700,2748-MYRVK,0.34371815810128237,0
1925,2253-KPMNB,0.015839750578258857,0
4907,6486-LHTMA,0.61417532153455,1
1808,0270-THENM,0.030137913426045968,0
1076,8718-PTMEZ,0.6798150278624531,1
5362,6614-FHDBO,0.15474445374102838,0
3604,5399-ZIMKF,0.868171727101073,1
6920,8092-NLTGF,0.009361348231307695,0
5129,1043-UXOVO,0.14778579612051726,0
6101,1813-JLKWR,0.016684046853323,0
175,1559-DTODC,0.5000561858533203,1
4743,3511-APPBJ,0.5549966856283771,1
2631,0952-KMEEH,0.8015327694525534,1
223,1958-RNRKS,0.42759678621348496,0
78,0749-IRGQE,0.6007133851856213,1
4425,9488-HGMJH,0.8911579757255443,1
3901,6851-WEFYX,0.7373634915326646,1
1541,5777-KJIRB,0.2699355070101711,0
4563,0326-VDYXE,0.39852741138295517,0
2998,2777-PHDEI,0.8557923894152221,1
3307,4123-DVHPH,0.8367638059405131,1
1932,2351-BKRZW,0.0903353898288578,0
3608,5419-JPRRN,0.8983025381297217,1
6399,9805-FILKB,0.03928395642668452,0
5341,6196-HBOBZ,0.2927587388922279,0
6513,1705-GUHPV,0.014540905953841972,0
6312,7328-OWMOM,0.05244074127650751,0
376,3209-ZPKFI,0.24708995246362395,0
1264,0687-ZVTHB,0.08346365778749427,0
4592,0786-IVLAW,0.3553429251037399,0
6864,7205-BAIAD,0.03919859337125323,0
5894,7083-YNSKY,0.2961638069517676,0
3429,4686-UXDML,0.7322225213470459,1
88,0822-GAVAP,0.7635421608610803,1
3051,2982-IHMFT,0.8759068867772224,1
6007,9294-TDIPC,0.32241341526513245,0
6914,7996-BPXHY,0.09783649299734898,0
3814,6390-DSAZX,0.8564753283937423,1
2939,2514-GINMM,0.8933602676578126,1
5174,2019-HDCZY,0.25423373148020184,0
3212,3672-YITQD,0.7637051513186678,1
448,3754-DXMRT,0.7690836407822033,1
6061,0835-DUUIQ,0.09789544366566838,0
8,0096-BXERS,0.6334158441423845,1
2109,5321-NTRKC,0.05439088299126287,0
1202,9774-NRNAU,0.4479312161532418,0
6440,0607-DAAHE,0.01361618506934276,0
676,5445-GLVOT,0.5719798960588054,1
2464,0219-YTZUE,0.804130137328828,1
4090,7714-YXSMB,0.7819165660180639,1
5016,8634-CILSZ,0.28014896601249906,0
526,4324-BZCKL,0.5807318401748583,1
3057,2988-GBIVW,0.5387126105504428,1
3204,3629-ZNKXA,0.8480968740760553,1
4822,5067-XJQFU,0.33547457962014604,0
5534,0366-NQSHS,0.41042747326003653,0
6800,6169-PPETC,0.0223477945584339,0
1874,1265-ZFOSD,0.07446485753064311,0
6811,6368-TZZDT,0.07854935424844837,0
6944,8388-DMKAE,0.10157971694271196,0
4604,1004-NOZNR,0.26608947710415665,0
5406,7566-DSRLQ,0.25091709072779583,0
2198,6586-MYGKD,0.037248971764180634,0
2940,2516-VQRRV,0.8700614480979634,1
4103,7801-KICAO,0.8153281749620104,1
3719,5949-XIKAE,0.8181395404191936,1
3717,5940-NFXKV,0.7709776411563505,1
4095,7752-XUSCI,0.731868521878097,1
5511,9866-OCCKE,0.2255094426871346,0
5192,2469-DTSGX,0.20404175546248232,0
5771,4667-OHGKG,0.511826975622896,1
5941,7926-IJOOU,0.35243195781199416,0
3802,6350-XFYGW,0.8821125974566799,1
2297,8106-GWQOK,0.10259600560054448,0
6102,1834-WULEG,0.10246228754872441,0
4705,2806-MLNTI,0.47831608263354103,0
2893,2277-DJJDL,0.5898663464783683,1
4679,2330-PQGDQ,0.2178897911034034,0
6019,9512-PHSMG,0.3419838406059831,0
6418,0323-XWWTN,0.16447667698557383,0
240,2100-BDNSN,0.4738979860714149,0
5206,2834-JRTUA,0.1973480629850632,0
6729,5044-XDPYX,0.021401844980492895,0
274,2372-HWUHI,0.7026883786513388,1
2397,9565-FLVCG,0.07681501244597524,0
6223,5173-ZXXXL,0.2573765495088673,0
6584,2718-YSKCS,0.007028899916102293,0
2107,5318-YKDPV,0.07594562145993759,0
205,1791-PQHBB,0.6492825253077555,1
907,7404-JLKQG,0.6963140962651051,1
4266,8676-TRMJS,0.8170368983228024,1
6106,1915-OAKWD,0.15801792298961087,0
1210,9839-ETQOE,0.3587323330325641,0
3494,4951-UKAAQ,0.8796607992529616,1
4793,4607-CHPCA,0.6457713946742525,1
4168,8098-LLAZX,0.8823936841341267,1
5711,3590-TCXTB,0.4278608809552349,0
83,0804-XBFBV,0.5064991967856248,1
57,0601-WZHJF,0.5912376751964135,1
1349,2321-OMBXY,0.13295211161983142,0
1021,8229-TNIQA,0.7156285698647712,1
1752,9289-LBQVU,0.11953972558851897,0
5898,7140-ADSMJ,0.319120047591618,0
6402,9847-HNVGP,0.14474435507376554,0
1857,0945-TSONX,0.06611541739225194,0
6916,8007-YYPWD,0.07902282249808373,0
4842,5298-GSTLM,0.4833234704181975,0
2230,7054-DMVAS,0.10391984230958086,0
6417,0318-ZOPWS,0.02723114408801113,0
4058,7549-MYGPK,0.6160859739372828,1
1709,8563-IIOXK,0.48750237050081296,0
6336,8084-OIVBS,0.15469741219493416,0
2656,1092-GANHU,0.8251509568126365,1
4681,2371-KFUOG,0.3269683947639744,0
5802,5066-GFJMM,0.4555402757884725,0
962,7799-DSEWS,0.5580680541915668,1
6530,1982-FEBTD,0.04363947736581043,0
5613,1814-DKOLC,0.36545545355455533,0
1634,7108-DGVUU,0.28545149970719974,0
3264,3916-NRPAP,0.7707328012141195,1
1870,1209-VFFOC,0.03448371988674205,0
1967,3082-YVEKW,0.12206054954520117,0
4895,6305-YLBMM,0.28037008001965846,0
1695,8220-OCUFY,0.32691367427196044,0
1830,0536-ESJEP,0.11390066826149602,0
359,3082-VQXNH,0.5489350577204447,1
2996,2761-OCIAX,0.8868289242764046,1
2822,2003-CKLOR,0.5672184071612459,1
367,3126-WQMGH,0.29423684111645143,0
3492,4947-DSMXK,0.6502350276748718,1
2046,4355-HBJHH,0.0943481845452446,0
2558,0618-XWMSS,0.6849205307808368,1
4917,6689-VRRTK,0.49477418169389603,0
3547,5188-HGMLP,0.42588695955598693,0
2,0015-UOCOJ,0.7101117928615898,1
1926,2256-YLYLP,0.03888433028471828,0
933,7619-ODSGN,0.4955177124291416,0
1987,3400-ESFUW,0.03206918798801659,0
747,6103-QCKFX,0.15660422850101677,0
3761,6127-ISGTU,0.8302961227611684,1
6210,4709-LKHYG,0.08580228628555686,0
531,4360-QRAVE,0.38775346420285456,0
1938,2516-XSJKX,0.08977084234343527,0
2253,7398-HPYZQ,0.03852534709005662,0
3475,4854-CIDCF,0.8376269143924283,1
391,3345-PBBFH,0.6080204289896367,1
3145,3370-GQEAL,0.6568482114863957,1
1307,1397-XKKWR,0.4111450363791342,0
3796,6326-MTTXK,0.8157948485916441,1
572,4671-LXRDQ,0.740531373105804,1
5145,1352-HNSAW,0.18131284270708234,0
3883,6712-OAWRH,0.8200109570641905,1
2961,2640-PMGFL,0.6787082094945093,1
1730,8883-GRDWQ,0.23112623237992166,0
5404,7519-JTWQH,0.170878458781994,0
2177,6365-HITVU,0.027478731389348282,0
3072,3049-NDXFL,0.8381580566688739,1
3986,7241-AJHFS,0.5104440574944948,1
3606,5419-CONWX,0.8260348455896002,1
6493,1306-RPWXZ,0.01561528031375011,0
3669,5701-YVSVF,0.7373832569730567,1
4989,8091-TTVAX,0.2736939873280968,0
3839,6513-EECDB,0.8835432750417145,1
5353,6386-SZZKH,0.23225115396354723,0
4141,7993-NQLJE,0.7151010109537932,1
3060,3001-UNBTL,0.7709041901607601,1
6983,8966-KZXXA,0.026383557423798654,0
5039,9036-CSKBW,0.45248786174411326,0
848,6890-PFRQX,0.5426823089662859,1
1631,7103-ZGVNT,0.04357114801183499,0
1184,9633-DENPU,0.2957784681018815,0
3107,3194-ORPIK,0.5624558452349979,1
6801,6181-AXXYF,0.006380835825256834,0
3167,3452-ABWRL,0.5403781759626496,1
6438,0582-AVCLN,0.03722951058307135,0
6897,7673-BQGKU,0.005758150856726768,0
4006,7321-VGNKU,0.8759098954946439,1
2370,9236-NDUCW,0.10984836014286589,0
1641,7244-QWYHG,0.11272053241766092,0
5601,1614-JBEBI,0.389787002029808,0
6607,3120-FAZKD,0.01718142886043846,0
2040,4291-TPNFG,0.06160199862914152,0
2467,0225-ZORZP,0.843348232352296,1
1528,5386-THSLQ,0.06878649295222752,0
3084,3096-GKWEB,0.8229874399690095,1
5464,8869-LIHMK,0.22788651726042805,0
2925,2462-XIIJB,0.8742285138012883,1
5716,3675-YDUPJ,0.3571557834060924,0
3439,4735-ASGMA,0.8272285825831933,1
4497,9793-WECQC,0.7039059680735026,1
51,0523-VNGTF,0.2653090255133919,0
3267,3934-HXCFZ,0.7828739087602313,1
2298,8125-QPFJD,0.06317019940647156,0
3178,3496-LFSZU,0.8182951323095882,1
4795,4619-EVPHY,0.5993172587613723,1
2580,0689-NKYLF,0.8592178270378388,1
1560,6047-SUHPR,0.22258379389214655,0
201,1767-TGTKO,0.6416285812253161,1
4302,8818-XYFCQ,0.6384731054401372,1
3791,6288-LBEAR,0.6481590029933402,1
6692,4526-EXKKN,0.04758276403629884,0
4097,7776-QGYJC,0.5040377032465466,1
5979,8746-OQQRW,0.38112063744463726,0
3975,7206-PQBBZ,0.8095315298750301,1
1876,1271-UODNO,0.08848206627925193,0
1960,2990-IAJSV,0.05727223284253627,0
2023,3938-YFPXD,0.0418885635184193,0
3093,3143-JQEGI,0.7822219643155197,1
6470,1087-GRUYI,0.02952368263184662,0
1718,8738-JOKAR,0.2064899913741266,0
6237,5546-QUERU,0.24101256458454293,0
6543,2143-LJULT,0.010516485498961545,0
456,3806-DXQOM,0.7382710077122531,1
1550,5844-QVTAT,0.25691691712173614,0
6926,8164-OCKUJ,0.009931545822329113,0
3628,5520-FVEWJ,0.8326625858535402,1
1978,3259-KNMRR,0.10622874077796522,0
4203,8325-QRPZR,0.8534687639706079,1
1912,2176-OSJUV,0.024458035213272146,0
4261,8634-MPHTR,0.6942510514542672,1
4505,9819-FBNSV,0.6561811069545294,1
6755,5465-BUBFA,0.02023264955758847,0
2283,7860-UXCRM,0.03254891170529586,0
2170,6248-TKCQV,0.03877843014596572,0
2415,9906-NHHVC,0.06486297342325482,0
4229,8444-WRIDW,0.43598142974307524,0
2849,2079-FBMZK,0.8384719094023242,1
3276,3976-BWUCK,0.5789017791433964,1
4039,7483-IQWIB,0.7391174085943273,1
2454,0168-XZKBB,0.803932999285209,1
4499,9799-CAYJJ,0.8764963860487059,1
2392,9530-GRMJG,0.058995221429862944,0
3320,4183-WCSEP,0.6615974566069608,1
3364,4412-YLTKF,0.7939605748671259,1
6826,6621-NRZAK,0.007480985373086631,0
6269,6223-DHJGV,0.07859291689976082,0
5421,7826-VVKWT,0.5012592070442393,1
4884,6156-UZDLF,0.46292823274261674,0
5040,9040-KZVWO,0.510521265463672,1
1826,0487-CRLZF,0.10254881447237268,0
6960,8701-DGLVH,0.021675619836575344,0
2390,9489-JMTTN,0.038374250284174814,0
1922,2245-ADZFJ,0.08472060206266156,0
2623,0928-XUTSN,0.8578578743910377,1
2865,2144-BFDSO,0.6094056633946637,1
6023,9629-NHXFW,0.44997436205255026,0
6611,3170-NMYVV,0.015252379554379497,0
3639,5569-KGJHX,0.7569316230380716,1
300,2616-UUTFK,0.44992273181343234,0
6917,8028-PNXHQ,0.014034732997227123,0
2069,4837-PZTIC,0.04410697215961555,0
5264,4159-NAAIX,0.21008813319864722,0
5984,8896-BQTTI,0.5157337025484876,1
4585,0670-ANMUU,0.14958813387802733,0
5044,9138-EFSMO,0.45170938531472504,0
2426,0023-XUOPT,0.8099462075703052,1
6581,2675-IJRGJ,0.015746445028149814,0
6095,1697-LYYYX,0.017025680408701484,0
6147,3082-WQRVY,0.16062484659269408,0
6699,4625-XMOYM,0.010823222513639869,0
1787,9917-KWRBE,0.2177697214363204,0
2532,0495-ZBNGW,0.8151133713784605,1
4611,1113-IUJYX,0.532262451762637,1
2229,7037-MTYVW,0.11778875758939777,0
516,4280-DLSHD,0.649028073136716,1
6337,8189-DUKMV,0.19128568188689443,0
5741,4020-KIUDI,0.2308693320598441,0
1682,7995-ZHHNZ,0.14490000340388412,0
4296,8800-JOOCF,0.8462416956309756,1
5607,1735-XMJVH,0.33261961407396234,0
3733,5995-SNNEW,0.7850165254812821,1
1517,5160-UXJED,0.3105506788193522,0
6261,6051-PTVNS,0.01818291912321358,0
6969,8780-IHCRN,0.008254162977599134,0
2471,0237-YFUTL,0.5821556133970703,1
109,0997-YTLNY,0.34741105661295535,0
2452,0148-DCDOS,0.7838025172187773,1
6931,8215-NGSPE,0.022280634681840005,0
1953,2882-WDTBA,0.04024630771685482,0
4926,6797-UCJHZ,0.2798838710014065,0
3951,7072-MBHEV,0.6960994388385867,1
3981,7228-OMTPN,0.8799197688729155,1
699,5630-AHZIL,0.5649717809113982,1
4110,7825-ECJRF,0.7626870131254997,1
3805,6356-ELRKD,0.8974959877285056,1
6357,8717-VCTXJ,0.07636397054943761,0
1952,2863-IMQDR,0.08861276571404093,0
4760,3807-BPOMJ,0.48985314452947,0
6311,7319-ZNRTR,0.10943493841604238,0
1601,6685-GBWJZ,0.0702304796402403,0
1214,9863-JZAIC,0.3557066211793456,0
3449,4803-AXVYP,0.702113246271291,1
1862,1027-LKKQQ,0.051361771816184836,0
1267,0725-CXOTM,0.2592656086146437,0
534,4373-VVHQL,0.7804877904148539,1
3596,5380-AFSSK,0.8581930848452921,1
5326,5781-BKHOP,0.18615281795453423,0
1444,4000-VGMQP,0.18610989712912962,0
6922,8129-GMVGI,0.011840188521290181,0
1149,9332-GYWLO,0.5992410075935646,1
2217,6870-ZWMNX,0.02637901714211909,0
4234,8485-GJCDN,0.845248522937263,1
507,4208-UFFGW,0.6693216661102893,1
754,6135-OZQVA,0.7160403719377119,1
932,7615-ESMYF,0.6860607794772753,1
3531,5131-PONJI,0.5664684109045833,1
6956,8577-QSOCG,0.04070573571591696,0
3597,5380-WJKOV,0.7740113763222062,1
6154,3280-NMUVX,0.03981774161793576,0
1929,2302-OUZXB,0.06571694055385391,0
1359,2453-SAFNS,0.12033324558232952,0
636,5151-HQRDG,0.4671845442476859,0
592,4801-JZAZL,0.5747098533004873,1
1562,6064-PUPMC,0.1306509654190879,0
6905,7815-PDTHL,0.04519448384107637,0
4193,8225-BTJAU,0.8345054928681187,1
688,5527-ACHSO,0.4531578931058904,0
1947,2753-JMMCV,0.05103796925349626,0
1911,2176-LVPNX,0.04719395381592575,0
3605,5405-ZMYXQ,0.7731142468988307,1
5469,8915-NNTRC,0.1481151313891636,0
90,0823-HSCDJ,0.36328156722146937,0
5001,8327-LZKAS,0.4757557056590371,0
5603,1641-BYBTK,0.3837262130755587,0
1350,2325-ZUSFD,0.13924369980644788,0
2114,5377-NDTOU,0.037311290319583704,0
1081,8735-DCXNF,0.4327071782527616,0
5677,2866-IKBTM,0.4273236565959343,0
4852,5447-WZAFP,0.5060071368078031,1
3369,4439-JMPMT,0.7734698638242327,1
1803,0230-WEQUW,0.038753211425499035,0
99,0887-HJGAR,0.7528121272791236,1
2440,0115-TFERT,0.738305194942903,1
4526,9904-EHEVJ,0.6861236908497077,1
3098,3162-ZJZFU,0.5155172179725813,1
442,3714-XPXBW,0.36779877394694865,0
6655,3774-VBNXY,0.009647045123905656,0
1920,2234-EOFPT,0.058521373163730336,0
2675,1212-GLHMD,0.866852955280915,1
3141,3338-CVVEH,0.8328684396305484,1
4646,1698-XFZCI,0.5656661892382119,1
705,5669-SRAIP,0.6560498394912337,1
5408,7570-WELNY,0.16730732070032184,0
5333,5989-AXPUC,0.1649485850157427,0
930,7595-EHCDL,0.2620951581657845,0
877,7130-CTCUS,0.5750594655148388,1
4099,7780-OTDSO,0.8264383498334472,1
3191,3551-HUAZH,0.8920198622208738,1
2175,6339-RZCBJ,0.07115442330180168,0
144,1335-NTIUC,0.6572529948067073,1
6035,9932-WBWIK,0.26947645076811916,0
4434,9508-ILZDG,0.661525512104157,1
6411,0174-QRVVY,0.0048481542175039674,0
5276,4622-YNKIJ,0.32946787729124205,0
6316,7435-ZNUYY,0.20703849370118804,0
4142,7993-PYKOF,0.7851435296725248,1
4913,6647-ZEDXT,0.38222036833308864,0
1575,6261-RCVNS,0.12708710734539963,0
2267,7609-YBPXG,0.06835105822253827,0
2750,1596-BBVTG,0.5133758100002951,1
786,6368-NWMCE,0.2584072196112651,0
1339,2150-WLKUW,0.19971506327385138,0
5832,5712-VBOXD,0.3823235665841811,0
6783,5859-HZYLF,0.048393654168037224,0
6589,2805-AUFQN,0.047247915058441566,0
3947,7030-NJVDP,0.7480353812916757,1
2734,1513-XNPPH,0.8101285575164747,1
1585,6402-SSEJG,0.3805396944559439,0
3619,5461-QKNTN,0.607588991733095,1
5225,3259-FDWOY,0.1872090041768099,0
4887,6202-DYYFX,0.5303477776967623,1
3296,4077-CROMM,0.6621514371372436,1
2272,7649-SIJJF,0.05015566066385718,0
6862,7167-PCEYD,0.013908590913396093,0
1962,2996-XAUVF,0.02810434457532698,0
829,6705-LNMDD,0.3715992321627774,0
6947,8441-SHIPE,0.013527346055813976,0
6360,8752-IMQOS,0.17877127021262623,0
619,5027-XWQHA,0.6468498462549717,1
6396,9746-UGFAC,0.0932339546549953,0
1900,1972-XMUWV,0.03649813276201503,0
1886,1642-HMARX,0.08886145071934291,0
377,3221-CJMSG,0.4051825997594072,0
291,2533-TIBIX,0.516536195044605,1
5878,6728-WYQBC,0.3902197583939329,0
2227,7021-XSNYE,0.11575033052446834,0
2613,0897-FEGMU,0.827258795613794,1
570,4647-XXZAM,0.5509961085936245,1
810,6599-SFQVE,0.7287530372565737,1
3282,3999-QGRJH,0.8440826600833549,1
4652,1855-AGAWH,0.621905297397405,1
5478,9076-AXYIK,0.1747866155681487,0
2398,9610-WCESF,0.031683836991414666,0
2841,2057-ZBLPD,0.7888527680256519,1
4332,8999-BOHSE,0.7259011197296404,1
1782,9795-VOWON,0.4059301764464593,0
3496,4958-XCBDQ,0.7559653439966407,1
1763,9473-CBZOP,0.2997496623406198,0
5522,0137-UDEUO,0.3936209967700303,0
3691,5857-TYBCJ,0.6942151918470971,1
5945,7989-CHGTL,0.5120326330376332,1
5423,7923-IYJWY,0.18541376971638762,0
6898,7684-XSZIY,0.007079596550447208,0
2056,4671-VJLCL,0.06039185446094154,0
3040,2931-SVLTV,0.5469673178309274,1
23,0274-JKUJR,0.5495297411954699,1
6902,7717-BICXI,0.012785257846933632,0
3929,6961-VCPMC,0.6341924232743347,1
2789,1833-TCXKK,0.6632788529490122,1
3032,2897-DOVND,0.8851357523297696,1
4150,8020-BWHYL,0.7674652496277126,1
2999,2786-GCDPI,0.6606864641167435,1
1297,1264-FUHCX,0.12197601295055423,0
4568,0406-BPDVR,0.40192042149718765,0
4881,5996-NRVXR,0.38536495808275145,0
5952,8073-IJDCM,0.5125124843765695,1
5864,6394-HHHZM,0.3937717236225513,0
480,3999-WRNGR,0.28167012227929183,0
3828,6457-GIRWB,0.8906780289060924,1
2892,2276-YDAVZ,0.8230697674212172,1
27,0289-IVARM,0.39254028634500715,0
1348,2316-ESMLS,0.2040575683600224,0
5342,6211-WWLTF,0.1754169642475993,0
1357,2430-RRYUW,0.13135593216836627,0
3902,6856-RAURS,0.8692986076836512,1
1311,1492-KGETH,0.053750855971572614,0
6075,1131-ALZWV,0.1162213069823459,0
2228,7025-WCBNE,0.0487340206406707,0
6073,1074-WVEVG,0.0231490156089393,0
6342,8277-RVRSV,0.04449021206428,0
567,4628-CTTLA,0.2558280153200199,0
3442,4750-ZRXIU,0.8786281370656978,1
2593,0771-WLCLA,0.7592526099075513,1
1190,9667-EQRXU,0.5090443590032832,1
3445,4763-PGDPO,0.8298007154039383,1
1487,4667-QONEA,0.1018132506701927,0
3308,4124-MMETB,0.7199867546104385,1
5111,0536-ACXIP,0.3547616462829679,0
5912,7521-YXVZY,0.3546300368300788,0
4950,7188-CBBBA,0.4610798694693507,0
6427,0442-TDYUO,0.03461498619322324,0
7031,9798-OPFEM,0.035273879836206175,0
1716,8680-CGLTP,0.29604745074439814,0
4386,9283-LZQOH,0.7377023421298495,1
6817,6485-QXWWE,0.01149349982957384,0
1141,9239-ZBZZV,0.7221081913300522,1
1197,9743-DQKQW,0.676173711349433,1
2176,6348-SNFUS,0.028052599795044084,0
6681,4299-OPXEJ,0.01805366196540403,0
3846,6557-BZXLQ,0.7705095247858967,1
3876,6692-UDPJC,0.7528514748035271,1
6806,6292-TOSSS,0.020957670712587927,0
4111,7831-QGOXH,0.8267174018577814,1
2782,1766-GKNMI,0.78816252583558,1
5364,6650-BWFRT,0.19443722343497793,0
1419,3489-VSFRD,0.09149559452749337,0
1905,2091-GPPIQ,0.06690271348086835,0
4933,6893-ODYYE,0.33100580965515736,0
782,6345-HOVES,0.33454109737489013,0
6997,9227-UAQFT,0.08262849042493584,0
3772,6178-KFNHS,0.8425465803821073,1
4993,8199-ZLLSA,0.34835443855511095,0
5566,1051-GEJLJ,0.4094290749041918,0
6591,2817-LVCPP,0.017017902704045407,0
5060,9475-NNDGC,0.27136093961462615,0
1979,3259-QMXUN,0.13600917771294202,0
2244,7253-UVNDW,0.041315906679522486,0
5075,9770-KXGQU,0.42692476954563696,0
1687,8080-POTJR,0.3235774312414033,0
1679,7945-HLKEA,0.12758953461346212,0
5339,6103-LIANB,0.17737594309209578,0
3845,6551-GNYDG,0.7674167044994721,1
2648,1061-PNTHC,0.49879174552155,0
4439,9529-OFXHY,0.8030356070661092,1
1393,3021-VLNRJ,0.12610617424543186,0
3223,3722-WPXTK,0.8956515036743697,1
2494,0337-CNPZE,0.7804197397584879,1
2197,6559-ILWKJ,0.03794668759190931,0
1614,6933-FHBZC,0.4040370285619637,0
5125,0906-QVPMS,0.16071761417029418,0
760,6171-ZTVYB,0.2140109625779445,0
1056,8614-VGMMV,0.674155614681281,1
1945,2710-WYVXG,0.2441973959237615,0
3272,3956-MGXOG,0.7880953746868443,1
4022,7401-RUBNK,0.7474723458029029,1
490,4072-IPYLT,0.2810886961508369,0
3786,6242-MBHPK,0.7879820124421613,1
1470,4501-UYKBC,0.13275155889950221,0
2384,9453-PATOS,0.054273493449833704,0
5141,1303-SRDOK,0.14362281718198167,0
3722,5956-VKDTT,0.8568842001420696,1
2413,9885-MFVSU,0.05855527128425338,0
7030,9764-REAFF,0.0094327551782046,0
4804,4789-KWMXN,0.33519376479957386,0
3354,4343-EJVQB,0.7809390650518754,1
5216,3133-PZNSR,0.11954887209372646,0
4271,8696-JKZNU,0.7535742866886379,1
272,2346-DJQTB,0.3098505006259747,0
2135,5751-USDBL,0.06422354435727344,0
2377,9348-ROUAI,0.03637277405496044,0
1163,9489-UTFKA,0.5410584532613507,1
1858,0973-KYVNF,0.05464728133414304,0
1705,8409-WQJUX,0.27097716069092664,0
6635,3507-GASNP,0.013803441956162631,0
6846,6928-ONTRW,0.005621567026106991,0
5212,3022-BEXHZ,0.16012450551731067,0
4208,8361-LTMKD,0.8456530983167897,1
6001,9142-XMYJH,0.13266521707626175,0
4070,7594-RQHXR,0.8765579731339159,1
2589,0730-KOAVE,0.6961216111007524,1
1735,8996-ZROXE,0.12190104382063702,0
5532,0347-UBKUZ,0.28409379198121787,0
4438,9526-JAWYF,0.7614788273713069,1
4370,9191-MYQKX,0.7953774472518103,1
461,3859-CVCET,0.6414266530860486,1
2126,5656-MJEFC,0.03881591697643176,0
2457,0187-QSXOE,0.8507488883360649,1
6672,3996-ZNWYK,0.004285756061170055,0
492,4080-IIARD,0.617247756825295,1
1192,9693-XMUOB,0.2570061525524834,0
6481,1215-EXRMO,0.02164993909352456,0
1431,3696-XRIEN,0.17178045694181138,0
739,6022-KOUQO,0.4483320401346853,0
70,0701-TJSEF,0.5181808369905535,1
6161,3523-BRGUW,0.08515249305286467,0
3840,6518-LGAOV,0.700769837361231,1
1816,0363-SVHYR,0.0315056396574585,0
2280,7781-HVGMK,0.03305944584788005,0
4424,9481-IEBZY,0.4636587609425707,0
6133,2749-CTKAJ,0.08511417994585277,0
6734,5115-SQAAU,0.008867310604794463,0
2078,4940-KHCWD,0.029333272266451594,0
5389,7036-TYDEC,0.15137738876717854,0
5992,9039-ZVJDC,0.4760742577496372,0
3,0023-HGHWL,0.7711115548814604,1
6874,7416-CKTEP,0.015652833444619173,0
5126,0907-HQNTS,0.1466319368278437,0
4978,7879-CGSFV,0.4915616589720792,0
4571,0431-APWVY,0.5397962916951752,1
3456,4817-VYYWS,0.800410862660825,1
3474,4853-OITSN,0.8635979967382087,1
71,0708-LGSMF,0.7089347895405189,1
2628,0946-CLJTI,0.6373349243868057,1
6254,5918-VUKWP,0.0672482560283641,0
6233,5474-LAMUQ,0.12106245165569676,0
505,4195-NZGTA,0.705624737017495,1
3570,5281-BUZGT,0.7879043114437354,1
4312,8868-GAGIO,0.6218295047079451,1
4539,9944-HKVVB,0.8878047220697374,1
3124,3269-ATYWD,0.7151517607595269,1
22,0260-ZDLGK,0.523509251463808,1
6688,4452-ROHMO,0.08940857206634266,0
3430,4690-PKDQG,0.7231669093420012,1
4118,7881-INRLC,0.6362320827833456,1
1835,0602-DDUML,0.05089736021500698,0
2334,8619-IJNDK,0.01688493630811139,0
5989,8992-CEUEN,0.4657415403274081,0
4614,1142-IHLOO,0.33642035761097233,0
1950,2824-DXNKN,0.0637040448541184,0
2407,9795-SHUHB,0.02881524463207217,0
5273,4419-UJMUS,0.1574897995783065,0
625,5073-WXOYN,0.3328618052639296,0
3931,6969-MVBAI,0.8479646292860067,1
1776,9705-ZJBCG,0.23775381052058817,0
6911,7969-FFOWG,0.008978156253796228,0
894,7319-VENRZ,0.46042798548692904,0
4902,6421-SZVEM,0.5186769140890641,1
4077,7621-VPNET,0.4895956701726576,0
363,3097-IDVPU,0.3593932041039389,0
5226,3363-DTIVD,0.17200638364464219,0
1936,2451-YMUXS,0.04453139389430676,0
6561,2400-FEQME,0.013037049191312601,0
199,1750-CSKKM,0.5702819115429935,1
5813,5384-ZTTWP,0.2342910154061271,0
6291,6823-SIDFQ,0.07444633849212336,0
864,7036-ZZKBD,0.3136057139980089,0
3314,4143-HHPMK,0.6724722229301193,1
3063,3005-NFMTA,0.6970836703205132,1
7026,9661-JALZV,0.01497334857509957,0
3171,3462-BJQQA,0.8685095395453576,1
5981,8780-RSYYU,0.22227022756621884,0
3140,3336-JORSO,0.7078413181248734,1
4466,9647-ERGBE,0.7591098292909831,1
5766,4568-TTZRT,0.29849153774537956,0
1539,5756-JYOJT,0.22183534288661044,0
430,3658-KIBGF,0.7852216381659067,1
3698,5889-JTMUL,0.7183068494742122,1
3022,2867-UIMSS,0.8566199771490255,1
6048,0221-NAUXK,0.167500224174398,0
496,4130-MZLCC,0.5924024286083241,1
2273,7665-NKLAV,0.05253810204015202,0
2762,1658-BYGOY,0.8369611423940138,1
